Entry_Id,OBJ_ID,Dat_obs,Hr_obs,Nb_coyotes,Alimentation,Statut_animal,Periode,Comp_class,Com_code,Cote,Territoire,Statut_mention,Provenance,Verif,X,Y,Lat,Long
0,384,"2018-02-22","22:30:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","MFFP","oui",286254.2497,5042633.214,45.52337015,-73.73740716
0,385,"2018-02-14","13:30:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","autre","oui",284316.0596,5038154.215,45.48301235,-73.76203096
0,386,"2018-02-16",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","autre","oui",284070.3455,5037739.774,45.47927581,-73.76515661
0,387,"2018-02-16","08:00:00",1,,,"jour","2",5,4,"Saint-Laurent","Valide","autre","oui",284253.8882,5038505.352,45.48617018,-73.76284094
0,388,"2018-02-26","08:00:00",1,,,"jour","inconnue",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","MFFP","oui",305437.7591,5059989.406,45.67979232,-73.49181322
0,389,"2018-02-22","02:52:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",294828.659,5047414.406,45.56656833,-73.62774255
0,390,"2018-03-07","09:00:00",1,,,"jour","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","MFFP","oui",294997.4065,5047722.843,45.56934613,-73.62558692
0,391,"2018-02-27","10:30:00",2,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","MFFP","oui",283811.8463,5038035.209,45.48192651,-73.76847571
0,394,"2018-03-02",,1,,,,"inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",294382.6077,5048233.659,45.57393368,-73.63347434
0,395,"2018-03-06","07:15:00",2,,,"crepuscule","2",5,3.8,"Villeray-Saint-Michel-Parc-Extension","Valide","MFFP","oui",294177.1602,5047106.773,45.56379052,-73.63608217
0,396,"2018-03-10","06:30:00",1,,,"crepuscule","2",5,3.8,"Ahuntsic-Cartierville","Valide","autre","oui",292461.1305,5048891.129,45.57981836,-73.65811006
0,397,"2018-03-11",,1,,,"jour","1",2,1,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",294961.6571,5047746.197,45.56955578,-73.6260454
0,399,"2018-03-05","21:18:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294925.9818,5047539.99,45.56769976,-73.62649829
0,400,"2017-05-10",,1,,,,"5",10,8.6,"Saint-Laurent","Valide","autre","oui",287536.6882,5040635.892,45.50543049,-73.72092025
0,401,"2017-05-19",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","autre","oui",289301.2704,5040546.138,45.50466429,-73.69833603
0,402,"2017-12-05",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","autre","oui",288347.2337,5040633.243,45.50542624,-73.7105476
0,404,"2017-02-24",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","autre","oui",290545.5801,5042419.905,45.52155167,-73.68246726
0,405,"2017-08-15",,1,,,,"5",10,8.6,"Saint-Laurent","Valide","autre","oui",291438.029,5042642.087,45.52356862,-73.67104936
0,406,"2017-08-19",,1,,,,"5",10,8.6,"Saint-Laurent","Valide","autre","oui",291577.5382,5043410.75,45.53048799,-73.66928422
0,407,"2017-08-30",,1,,,,"5",10,8.6,"Saint-Laurent","Valide","autre","oui",291668.9142,5043051.439,45.52725651,-73.66810473
0,408,"2017-12-05",,1,,,,"2",5,3.6,"Saint-Laurent","Valide","autre","oui",289795.7025,5040497.379,45.50423635,-73.69200737
0,412,"2018-03-06",,1,,,,"5",10,8.6,"Ahuntsic-Cartierville","Valide","MFFP","oui",293714.0801,5045612.027,45.55033309,-73.64198049
0,413,"2018-03-08","21:00:00",1,,,"nuit","inconnue",1,0,"Saint-Laurent","Valide","autre","oui",287041.2854,5042072.587,45.51834593,-73.72731195
0,414,"2018-02-28",,4,,,,"inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",294959.8081,5047499.849,45.56733903,-73.62606413
0,415,"2018-03-12","21:00:00",1,,,"nuit","4",9,7.6,"Villeray-Saint-Michel-Parc-Extension","Valide","formulaire","oui",295123.8125,5048076.718,45.57253218,-73.62397447
0,416,"2018-01-25",,1,,,"jour","2",4,3,"Ville-Marie","Valide","autre","oui",300741.8329,5039565.991,45.49600489,-73.55192409
0,417,"2017-10-24",,1,,,,"inconnue",1,0,"Ville-Marie","Valide","autre","oui",303244.9725,5039573.732,45.49608461,-73.51989654
0,418,"2018-03-17","14:29:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",292384.3731,5045855.639,45.55250276,-73.65901654
0,419,"2018-03-20","04:45:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","MFFP","oui",293568.0006,5046872.422,45.56167219,-73.64388031
0,420,"2018-03-20","06:50:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","MFFP","oui",293874.2458,5046300.288,45.55652882,-73.63994458
0,421,"2018-03-20","07:47:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293636.3748,5046844.844,45.56142513,-73.64300382
0,422,"2018-03-17","19:56:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",294374.1853,5046432.268,45.55772408,-73.63354384
0,423,"2018-03-16",,1,,,,"3",7,5.6,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",293752.3831,5047485.795,45.56719446,-73.64153226
0,424,"2018-03-26",,1,,,"nuit","6",11,9.6,"Montréal-Nord","Valide","autre","oui",293220.2797,5050364.766,45.59309159,-73.64841731
0,425,"2018-04-09",,1,,,,"inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","MFFP","oui",294951.1238,5047831.634,45.57032442,-73.62618207
0,426,"2018-04-09","10:39:00",1,,,"jour","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","MFFP","oui",294737.4726,5047789.133,45.56993892,-73.62891845
0,427,"2018-04-01","21:34:00",1,,,"nuit","3",7,5.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293361.0167,5048553.373,45.57679451,-73.64657107
0,428,"2018-04-02",,1,,,,"4",9,7.6,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",296054.7774,5047058.728,45.56338431,-73.61202845
0,429,"2018-03-23","21:00:00",1,,,"nuit","inconnue",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","SPVM","oui",303447.9402,5051847.422,45.60652804,-73.51733349
0,430,"2018-03-24",,1,,,,"inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295072.2078,5047753.569,45.56962366,-73.62462921
0,431,"2018-03-24",,1,,,,"4",9,7.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",294543.2508,5045811.66,45.55214216,-73.63136528
0,432,"2018-03-31","21:04:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293465.4108,5047190.185,45.56452985,-73.64520183
0,433,"2018-04-01","20:27:00",1,,,"nuit","1",2,0.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293454.6066,5047202.577,45.56464118,-73.64534052
0,434,"2018-04-01","21:18:00",1,,,"nuit","1",2,0.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293743.3773,5048152.613,45.57319454,-73.64166272
0,435,"2018-04-02","21:30:00",1,,,"nuit","4",9,7.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295976.221,5047103.829,45.56378915,-73.61303559
0,436,"2018-04-09","15:11:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","MFFP","oui",293773.681,5047910.898,45.57102,-73.641269
0,437,"2018-04-02","22:10:00",1,,,"nuit","1",2,0.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295126.6772,5046210.114,45.55573593,-73.62390084
0,439,"2018-04-07","20:07:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",294039.2029,5046072.983,45.55448603,-73.6378267
0,440,"2018-04-09","08:13:00",1,,,"jour","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294203.4716,5048409.412,45.57551245,-73.63577336
0,443,"2018-04-10","22:37:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294842.6073,5048406.228,45.57549324,-73.62758406
0,444,"2018-04-13","21:17:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294439.4583,5048260.126,45.57417268,-73.6327465
0,445,"2018-04-13","21:25:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294169.9084,5047932.711,45.57122244,-73.63619303
0,446,"2018-04-13","23:16:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",294760.4995,5046388.953,45.55734,-73.62859468
0,447,"2018-04-14","13:39:00",1,,,"jour","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295092.662,5048343.346,45.57493094,-73.62437887
0,448,"2018-04-14","23:30:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295008.9842,5048234.456,45.57394994,-73.62544884
0,449,"2018-04-18","00:27:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",294538.3502,5045822.632,45.55224082,-73.63142828
0,451,"2018-04-05",,1,,,,"inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294425.2588,5046204.149,45.55567216,-73.63288481
0,452,"2018-04-11",,1,,,"nuit","4",8,6.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295939.6191,5046590.315,45.55916792,-73.61349517
0,453,"2018-03-24","20:50:00",1,,,"nuit","4",8,6.6,"Ahuntsic-Cartierville","Valide","autre","oui",294423.5108,5045977.302,45.55363089,-73.63290239
0,454,"2018-04-09",,1,,,"nuit","2",4,2.6,"Le Plateau-Mont-Royal","Valide","info-coyote","oui",297942.1407,5043241.415,45.52905594,-73.58779741
0,455,"2018-03-26",,1,,,,"inconnue",1,0,"Sainte-Anne-de-Bellevue","Valide","info-coyote","oui",270768.7558,5031763.778,45.42498064,-73.93488211
0,456,"2018-04-10","17:00:00",1,,,"jour","inconnue",1,0,"Lachine","Valide","info-coyote","oui",294237.1131,5033972.508,45.44560402,-73.63503131
0,457,"2018-04-11",,4,,,,"inconnue",1,0,"Montréal-Est","Valide","info-coyote","oui",304826.5289,5054570.725,45.6310343,-73.49965975
0,459,"2018-04-14","11:45:00",1,,,"jour","5",10,9,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295041.0344,5048370.981,45.57517889,-73.62504092
0,460,"2018-04-14","11:45:00",2,,,"jour","5",10,9,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295051.8803,5048364.153,45.5751176,-73.62490182
0,461,"2018-04-14","21:00:00",1,,,"nuit","2",4,2.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",296109.6751,5046053.971,45.55434387,-73.61130735
0,462,"2018-04-14","21:19:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",296704.711,5045739.819,45.5515242,-73.60368083
0,463,"2018-04-14","21:15:00",1,,,"nuit","2",5,3.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",296708.4638,5045748.182,45.55159949,-73.60363291
0,464,"2018-02-01","18:45:00",1,,,"nuit","2",4,2.6,"Mercier-Hochelaga-Maisonneuve","Valide","autre","oui",303249.5174,5052321.931,45.61079737,-73.51987879
0,465,"2018-04-16","07:00:00",1,,,"jour","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",293786.5959,5047456.935,45.56693531,-73.64109331
0,477,"2018-04-20","15:30:00",1,,,"jour","1",2,1,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294904.6583,5047777.6,45.56983754,-73.62677628
0,478,"2018-04-17","15:00:00",1,,,"jour","2",4,3,"Saint-Laurent","Valide","info-coyote","oui",284244.0026,5037623.938,45.47823861,-73.76293051
0,479,"2018-04-16","22:00:00",1,,,"nuit","2",4,2.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294404.0329,5048411.644,45.57553556,-73.63320362
0,480,"2018-04-17","05:30:00",1,,,"crepuscule","2",4,2.8,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294467.6573,5048332.249,45.57482209,-73.63238672
0,481,"2018-04-01","20:30:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293221.1185,5048807.849,45.57908205,-73.64836965
0,482,"2018-04-18","00:00:01",1,,,"nuit","3",6,4.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294814.0852,5047404.91,45.56648267,-73.62792906
0,483,"2018-04-18","19:00:00",1,,,"jour","inconnue",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","info-coyote","oui",303508.6976,5050632.55,45.59559639,-73.51655136
0,484,"2018-04-19","12:00:00",1,,,"jour","2",4,3,"Saint-Laurent","Valide","info-coyote","oui",287395.6399,5039630.427,45.49637944,-73.72268957
0,485,"2018-04-10",,1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292217.5314,5047782.907,45.5698419,-73.66120299
0,486,"2018-02-04",,1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","autre","oui",291914.4628,5048339.953,45.57484882,-73.66510049
0,487,"2018-02-16","11:00:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","autre","oui",292214.6689,5048815.829,45.57913637,-73.66126627
0,488,"2018-03-29","21:15:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","autre","oui",292517.6184,5049134.1,45.58200568,-73.65739234
0,489,"2018-04-19","23:30:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294969.3454,5048174.415,45.57340912,-73.62595551
0,490,"2018-04-19","23:30:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294769.0705,5047863.233,45.57060615,-73.62851514
0,491,"2018-04-20","11:35:00",1,,,"jour","1",2,1,"L'Île-Bizard-Sainte-Geneviève","Valide","info-coyote","oui",274994.9064,5038248.503,45.48352503,-73.88127081
0,492,"2018-04-21",,1,,,,"inconnue",1,0,"Montréal-Nord","Valide","info-coyote","oui",293654.0277,5049311.379,45.58362002,-73.64283394
0,493,"2018-04-24","06:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293017.0827,5046685.268,45.55997901,-73.65093295
0,494,"2018-04-24","05:15:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294674.7332,5046026.884,45.55408074,-73.62968576
0,495,"2018-04-25","05:10:00",1,,,"crepuscule","2",4,2.8,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293420.4464,5047582.288,45.56805738,-73.64578697
0,496,"2018-04-25","03:00:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",296272.2446,5046227.207,45.55590471,-73.60922815
0,497,"2018-04-25","12:00:00",2,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",289627.5118,5037201.734,45.47457718,-73.6940578
0,498,"2018-04-22","03:15:00",1,,,"nuit","3",6,4.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295419.0149,5047856.896,45.5705582,-73.62018803
0,499,"2018-04-20","22:30:00",1,,,"nuit","3",7,5.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293848.7515,5048339.187,45.57487505,-73.6403168
0,500,"2018-04-20","22:00:00",1,,,"nuit","6",11,9.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295723.4882,5047737.746,45.56949008,-73.61628495
0,501,"2018-04-22","01:00:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293649.1384,5047630.637,45.56849615,-73.64285824
0,502,"2018-04-27","22:35:00",1,,,"nuit","1",2,0.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293085.3702,5045206.001,45.54666925,-73.65002281
0,503,"2018-04-26","22:35:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293419.3243,5046549.694,45.55876577,-73.64577731
0,504,"2018-04-26","22:45:00",1,,,"nuit","4",9,7.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293351.3258,5044702.765,45.54214538,-73.6466051
0,505,"2018-04-26","22:45:00",1,,,"nuit","2",4,2.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293377.0355,5045149.968,45.54616989,-73.64628632
0,506,"2018-04-26","19:30:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",290712.86,5041822.775,45.51618188,-73.6803088
0,507,"2018-04-27","02:00:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",291485.3114,5045064.881,45.54537066,-73.67050996
0,508,"2018-04-19","11:00:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",283810.5484,5039765.983,45.49750059,-73.76856632
0,511,"2018-04-26","22:30:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293259.4502,5044870.52,45.54365338,-73.64778556
0,512,"2018-04-29",,1,,,,"inconnue",1,0,"Montréal-Nord","Valide","info-coyote","oui",293884.2445,5049510.066,45.58541151,-73.63988819
0,513,"2018-04-29","20:50:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294181.5434,5047922.089,45.57112704,-73.63604373
0,514,"2018-05-01","09:15:00",1,,,"jour","1",2,1,"Saint-Laurent","Valide","info-coyote","oui",290403.7064,5040465.691,45.50396402,-73.68422596
0,515,"2018-05-02","09:05:00",1,,,"jour","inconnue",1,0,"Kirkland","Valide","info-coyote","oui",276254.6323,5034548.875,45.45028731,-73.86494168
0,516,"2018-05-02","06:00:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293692.2994,5048570.094,45.57695034,-73.64232664
0,517,"2018-04-29","21:00:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293987.1666,5045161.978,45.5462877,-73.63847306
0,519,"2018-05-01","20:00:00",1,,,"crepuscule","inconnue",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","info-coyote","oui",302280.6866,5048943.341,45.58039303,-73.53228277
0,520,"2018-04-26","06:00:00",1,,,"crepuscule","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288579.2191,5044600.35,45.54112905,-73.70771021
0,521,"2018-05-02","15:05:00",2,,,"jour","2",4,3,"Mercier-Hochelaga-Maisonneuve","Valide","info-coyote","oui",302308.5669,5048928.241,45.58025726,-73.53192543
0,522,"2018-04-27","23:45:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",296447.1151,5048333.921,45.57486371,-73.60702431
0,523,"2018-05-03","08:10:00",1,,,"jour","2",5,4,"Saint-Laurent","Valide","info-coyote","oui",287674.1827,5040423.771,45.50352514,-73.71915333
0,524,"2018-05-04","08:00:00",1,,,"jour","inconnue",1,0,"Kirkland","Valide","info-coyote","oui",276485.8693,5034713.521,45.45177825,-73.86199494
0,525,"2018-05-04","07:15:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",286715.3339,5041189.569,45.51039186,-73.73145153
0,526,"2018-05-05","06:10:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294619.7661,5046082.728,45.55458245,-73.63039094
0,527,"2018-05-04","03:30:00",3,,,"nuit","2",5,3.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",295489.9609,5048802.686,45.57906965,-73.6192971
0,528,"2018-05-08","14:00:00",1,,,"jour","inconnue",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","info-coyote","oui",301585.3397,5050888.816,45.59789612,-73.54120583
0,529,"2018-05-08","05:20:00",1,,,"crepuscule","1",2,0.8,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294548.5921,5048560.785,45.57687972,-73.63135451
0,530,"2018-05-09","03:30:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293813.0154,5045674.5,45.55089681,-73.64071481
0,531,"2018-05-14","14:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","MFFP","oui",294664.652,5046034.881,45.55415256,-73.62981504
0,532,"2018-05-05","09:51:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",288718.2717,5044707.705,45.54209829,-73.70593315
0,533,"2018-05-05","12:04:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","SPVM","oui",287741.4206,5040721.381,45.50620479,-73.71830326
0,534,"2018-05-05","16:31:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",289219.493,5045063.238,45.54530887,-73.69952616
0,535,"2018-05-05","22:35:00",1,,,"nuit","inconnue",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294779.623,5047856.585,45.57054648,-73.62837981
0,536,"2018-05-05","22:47:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295042.8658,5047761.151,45.56969148,-73.62500528
0,537,"2018-05-06","21:44:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293881.6039,5048399.778,45.57542078,-73.63989722
0,538,"2018-05-06","21:48:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293909.3235,5048433.418,45.57572392,-73.6395428
0,539,"2018-05-09","02:13:00",2,,,"nuit","5",10,8.6,"Saint-Laurent","Valide","SPVM","oui",291228.6074,5042429.348,45.52165028,-73.6737243
0,540,"2018-05-09","02:26:00",3,,,"nuit","inconnue",1,0,"Saint-Laurent","Valide","SPVM","oui",291630.7126,5043249.144,45.5290348,-73.6685991
0,541,"2018-05-09","18:01:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","SPVM","oui",287825.1187,5040767.263,45.50661969,-73.71723375
0,545,"2018-04-22","21:07:00",1,,,"nuit","inconnue",1,0,"Montréal-Nord","Valide","SPVM","oui",294683.4551,5049352.538,45.58400612,-73.62964287
0,548,"2018-04-22","22:56:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293479.826,5048201.912,45.57363391,-73.64504059
0,549,"2018-04-26","20:50:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294599.911,5048117.928,45.57289551,-73.63068771
0,551,"2018-04-26","22:52:00",1,,,"nuit","4",9,7.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293303.871,5044707.089,45.54218351,-73.64721288
0,553,"2018-04-26","22:52:00",1,,,"nuit","4",9,7.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293425.8167,5044671.931,45.54186915,-73.6456505
0,554,"2018-04-27","23:10:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295070.3772,5049059.298,45.58137297,-73.62467866
0,555,"2018-05-11","21:45:00",1,,,"nuit","6",11,9.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",295590.1176,5047532.886,45.56764494,-73.61798978
0,556,"2018-05-13","22:30:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294176.6827,5047720.746,45.56931522,-73.63610163
0,557,"2018-04-20","22:55:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293459.4638,5048688.821,45.57801493,-73.64531279
0,558,"2018-04-05",,1,,,,"inconnue",1,0,"Pierrefonds-Roxboro","Valide","info-coyote","oui",270752.3549,5035122.091,45.45519885,-73.93532401
0,559,"2018-02-15",,1,,,"nuit","1",2,0.6,"Pointe-Claire","Valide","info-coyote","oui",280387.0827,5034120.669,45.44659072,-73.81208948
0,560,"2018-04-11",,1,,,,"inconnue",1,0,"Dollard-des-Ormeaux","Valide","info-coyote","oui",279841.7062,5037815.182,45.47981599,-73.81924893
0,561,"2018-04-05",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",286645.2258,5040512.449,45.50429707,-73.73232372
0,562,"2018-04-11",,1,,,,"inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",286661.2782,5040495.112,45.50414149,-73.73211766
0,563,"2018-04-11",,1,,,,"inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294474.1949,5046094.042,45.55468211,-73.63225569
0,567,"2018-04-17","12:30:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288651.1396,5043633.227,45.53242825,-73.70675736
0,568,"2018-04-18","00:37:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",294490.7304,5045881.132,45.55276652,-73.63203941
0,569,"2018-05-12","22:07:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293642.0401,5047632.935,45.56851671,-73.64294923
0,570,"2018-05-13","13:21:00",2,,,"jour","2",5,4,"Saint-Laurent","Valide","SPVM","oui",287193.2963,5040238.406,45.50184519,-73.72530037
0,571,"2018-05-13","22:33:00",1,,,"nuit","5",10,8.6,"Villeray-Saint-Michel-Parc-Extension","Valide","SPVM","oui",294326.5834,5047685.129,45.568997,-73.63418041
0,572,"2018-05-15","07:21:00",1,,,"jour","inconnue",1,0,"Côte-des-Neiges-Notre-Dame-de-Grâce","Valide","SPVM","oui",294804.2189,5040624.554,45.50547047,-73.62791705
0,573,"2018-05-15","22:30:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293795.9824,5048250.871,45.57407953,-73.64099093
0,574,"2018-05-15","22:19:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293922.1082,5048426.265,45.57565976,-73.63937883
0,575,"2018-05-13","16:36:00",1,,,"jour","1",2,1,"Verdun","Valide","info-coyote","oui",298570.6883,5033836.922,45.44443601,-73.57963114
0,576,"2018-05-13","22:10:00",1,,,"nuit","1",2,0.6,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294455.5098,5048417.757,45.57559134,-73.63254418
0,577,"2018-05-13","15:30:00",1,,,"jour","2",4,3,"Verdun","Valide","info-coyote","oui",298745.1132,5033938.015,45.44534723,-73.57740266
0,578,"2018-05-12","17:00:00",1,,,"jour","5",10,9,"Villeray-Saint-Michel-Parc-Extension","Valide","info-coyote","oui",294973.184,5048411.712,45.57554444,-73.6259111
0,580,"2018-05-15","23:00:00",1,,,"nuit","2",5,3.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293547.4131,5048345.762,45.57492941,-73.64417794
